id,label,faces,vertices,bound_xmin,bound_xmax,bound_ymin,bound_ymax,bound_zmin,bound_zmax,cell_type_3,center_x,center_y,center_z,cell_area_mean,cell_area_std,cell_area_sum,faces_outlier,vertices_outlier,face_area_outlier
m1678,street_sign,1022,642,0.025,0.209241,0.025,0.975,0.025,0.0454041,1022,0.11706266512647807,0.7074250914453096,0.03813106060681756,0.00017380329628655802,0.0005453659913006459,0.17762696880486228,False,False,False
m1679,street_sign,786,417,0.025,0.154414,0.025,0.975,0.025,0.0840225,786,0.0904693642068915,0.6832938065344728,0.04976749659616667,0.0002385940145596648,0.0005552958582249297,0.18753489544389654,False,False,False
m1680,street_sign,708,360,0.025,0.377568,0.025,0.975,0.025,0.0520176,708,0.2058042325122813,0.5970325842879928,0.04464250887255142,0.0004284883180170077,0.0009067425380602767,0.30336972915604143,False,False,False
m1681,street_sign,13032,6540,0.025,0.416613,0.025,0.975,0.025,0.0576314,13032,0.21833491210270464,0.6493743380253802,0.04389370801407347,2.633708889971135e-05,0.000750842627739081,0.3432249425410383,False,False,False
m1682,billboard,8804,4492,0.025,0.975,0.025,0.852742,0.025,0.357307,8804,0.5039984971539181,0.5458226959857914,0.20270530003562162,0.000311716091638952,0.004843249652528391,2.7443484707893333,False,False,False
m1683,billboard,5896,3000,0.025,0.970492,0.025,0.975,0.025,0.358657,5896,0.4940702793390051,0.5691897691841129,0.09121568043667717,0.0003836514230541188,0.0052256901400856625,2.2620087903270845,False,False,False
m1684,billboard,76,44,0.025,0.975,0.025,0.94233,0.025,0.104207,76,0.4994000117315028,0.6511534974501861,0.056256166207936,0.01776292423375515,0.04411975998855938,1.3499822417653913,False,False,False
m1685,billboard,1344,760,0.025,0.807462,0.025,0.975,0.025,0.306966,1344,0.41180281404087193,0.6782648418419088,0.16509515702222696,0.001613504283257337,0.01093394780582218,2.168549756697861,False,False,False
m1686,geographic_map,4860,2474,0.025,0.867938,0.025,0.975,0.025,0.0501787,4860,0.4328070933576905,0.5594725052990066,0.037589347713375104,0.00017433249491782991,0.0011074252341132526,0.8472559253006534,False,False,False
m1687,geographic_map,393,237,0.025,0.873775,0.025,0.975,0.025,0.130129,393,0.4527837021863226,0.5678949200089685,0.10601883559566484,0.0018917289392750998,0.003676137596638294,0.7434494731351142,False,False,False
m1688,geographic_map,6424,3248,0.025,0.975,0.025,0.770825,0.025,0.0585426,6424,0.4783129812088576,0.45538343489933725,0.041771299993550046,0.00012355967273433786,0.0010466274401294217,0.7937473376453863,False,False,False
m1689,geographic_map,624,316,0.025,0.975,0.025,0.877535,0.025,0.113539,624,0.5318262350560019,0.46584204474862284,0.06926950000000004,0.0018735061053306355,0.0024591731753988073,1.1690678097263165,False,False,False
m1690,geographic_map,422,258,0.025,0.975,0.025,0.617207,0.025,0.145193,422,0.44808060659840604,0.3307690374807734,0.10279957556043005,0.0012832222289963207,0.0016167622042749551,0.5415197806364473,False,False,False
m1691,geographic_map,5232,2628,0.025,0.840084,0.025,0.975,0.025,0.039265,5232,0.4895814242294813,0.4453206929308634,0.032132473342702396,0.0001271658152049864,0.0005607755661693049,0.6653315451524888,False,False,False
m1692,geographic_map,1502,898,0.025,0.736179,0.025,0.975,0.025,0.0384546,1502,0.3680373778686747,0.5066807816432418,0.028794015483296746,0.000196040132188342,0.00015895921011058845,0.2944522785468897,False,False,False
m1693,geographic_map,879,531,0.025,0.975,0.025,0.598276,0.025,0.025,879,0.47171474158758797,0.34098401034446213,0.025000000000000026,0.00038319047354397047,0.0005521145433731273,0.33682442624515,False,False,False
m1694,geographic_map,1104,560,0.025,0.975,0.025,0.650252,0.025,0.0825813,1104,0.49260094511278907,0.3547431578443191,0.053790649201005916,0.0008358232885536888,0.0011683213925777285,0.9227489105632725,False,False,False
m1695,geographic_map,3384,1718,0.025,0.532509,0.025,0.975,0.025,0.0375293,3384,0.2521500420834099,0.5622736075245731,0.031264671772666265,0.00013693437848951847,0.0007001237906462435,0.46338593680853046,False,False,False
m1696,geographic_map,5010,2474,0.025,0.529289,0.025,0.975,0.025,0.0282027,5010,0.20492173123645324,0.6073201369269955,0.025072835221814443,8.585549241781817e-05,0.00021867463011763233,0.43013601701326903,False,False,False
m1697,geographic_map,484,293,0.025,0.61279,0.025,0.975,0.025,0.101534,484,0.27669662453104626,0.5768032859918109,0.08430783173634787,0.0009952672654032538,0.0019288639601040135,0.4817093564551748,False,False,False
m1698,chest,2632,1384,0.025,0.975,0.025,0.66516,0.025,0.66709,2632,0.5005059449784751,0.39024323632204605,0.3447621147032785,0.0017976630947324518,0.016812855596220443,4.731449265335813,False,False,False
m1699,chest,15324,8130,0.025,0.975,0.025,0.523268,0.025,0.593021,15324,0.4973868734474981,0.27602221487936474,0.30927227474316465,0.0002884354904362032,0.0040170739393341585,4.419985455444378,False,False,False
m1700,chest,3318,1740,0.025,0.975,0.025,0.652123,0.025,0.673455,3318,0.4938511767857219,0.3694573705459507,0.34858497669543703,0.0015119500659969073,0.01044618100838023,5.016650318977739,False,False,False
m1701,chest,46,28,0.025,0.975,0.025,0.671554,0.025,0.512961,46,0.5000008575463377,0.35001581086284367,0.26898077037142104,0.06630884773718686,0.08257547025581691,3.0502069959105955,False,False,False
m1702,chest,100,88,0.025,0.975,0.025,0.620522,0.025,0.517746,100,0.5000000904903571,0.30698884489201617,0.2675659487348808,0.02755921842857646,0.056988924626532406,2.7559218428576457,False,False,False
m1703,chest,276,156,0.025,0.747,0.025,0.928059,0.025,0.975,276,0.3659560091834694,0.36956817068430015,0.5032727504094747,0.019568937863917644,0.04170376478551381,5.401026850441269,False,False,False
m1704,chest,7638,3884,0.025,0.849831,0.025,0.975,0.025,0.72195,7638,0.4344118228354566,0.3337427805711287,0.35335503580641814,0.0010446266395206592,0.0100380711000032,7.978858272658795,False,False,False
m1705,door,72,48,0.025,0.555623,0.025,0.975,0.025,0.0776375,72,0.29050320391154455,0.5006404678339094,0.030068397025519732,0.014772666378304936,0.0575111209742354,1.0636319792379554,False,False,False
m1706,door,29,31,0.025,0.5,0.025,0.975,0.025,0.0566667,29,0.2685582507276847,0.4732415438154631,0.026656264679993033,0.015179341402295151,0.032931500477332544,0.44020090066655937,False,False,False
m1707,door,894,456,0.025,0.545253,0.025,0.975,0.025,0.281945,894,0.2774395614618841,0.5033310502751465,0.22033227995945787,0.0006289526861907772,0.0015821538781532012,0.5622837014545548,False,False,False
m1708,door,16,16,0.025,0.567857,0.025,0.975,0.025,0.0521429,16,0.2964285,0.5,0.03839613625286353,0.13336045671874996,0.12450835274309317,2.1337673074999994,False,False,False
m1709,door,18,18,0.025,0.0373238,0.025,0.975,0.025,0.528047,18,0.03190010817684191,0.4841195679376813,0.2853469201156493,0.04307205460003752,0.05181049992077217,0.7752969828006753,False,False,False
m1710,door,990,522,0.025,0.544423,0.025,0.975,0.025,0.119998,990,0.28905366747760236,0.5103898358751064,0.07247984074589217,0.0011998018960241645,0.013374043569142005,1.1878038770639228,False,False,False
m1711,door,132,68,0.025,0.32038,0.025,0.975,0.025,0.104125,132,0.16892006359438902,0.5383278562170583,0.07492662393955546,0.006753027484269911,0.011286554550621877,0.8913996279236283,False,False,False
m1712,door,3468,1724,0.025,0.476732,0.025,0.975,0.025,0.089167,3468,0.25018778099539984,0.507207623165316,0.056651242899458,0.0006596430239089011,0.003747027510484317,2.287642006916069,False,False,False
m1713,door,11464,6044,0.025,0.43396,0.025,0.975,0.025,0.0854325,11464,0.22911645621680343,0.5180141340627454,0.05122405124848376,0.00012007328373679683,0.000756230071476616,1.376520124758639,False,False,False
m1714,door,1772,871,0.025,0.485632,0.025,0.975,0.025,0.0670163,1772,0.2555609610673273,0.4910356038196376,0.03702426739556338,0.0009078922003575814,0.006141049097188228,1.6087849790336344,False,False,False
m1715,door,1314,676,0.025,0.188867,0.025,0.975,0.025,0.503665,1314,0.09054610840612498,0.4970011765582269,0.2607050438099605,0.0019110755298954022,0.013599709765023458,2.5111532462825585,False,False,False
m1716,door,4410,2447,0.025,0.48635,0.025,0.975,0.025,0.135169,4410,0.254794131854167,0.5006575898065383,0.07988398965068316,0.0004093020972683299,0.006743418654744547,1.805022248953335,False,False,False
m1717,door,1617,858,0.025,0.521695,0.025,0.975,0.025,0.115777,1617,0.2723879007171345,0.509589827262431,0.05913040465747701,0.0009410736141718218,0.002946400906376263,1.5217160341158358,False,False,False
m1718,door,4338,2695,0.025,0.476846,0.025,0.975,0.025,0.120993,4338,0.2476566639608434,0.48041940061902316,0.07330947104798302,0.0003685928718923529,0.0038420035993912576,1.598955878269027,False,False,False
m1719,door,98,88,0.025,0.475837,0.025,0.975,0.025,0.09054,98,0.25331190116907737,0.5058152309177385,0.05753067785909178,0.010263593743510914,0.03184642829531053,1.0058321868640696,False,False,False
m1720,door,1328,716,0.025,0.547013,0.025,0.975,0.025,0.119732,1328,0.2875854261103821,0.5327412039874355,0.0516500645674623,0.0008118632459564386,0.009873874610197906,1.0781543906301505,False,False,False
m1721,door,1446,716,0.025,0.566616,0.025,0.975,0.025,0.125402,1446,0.30067799437469533,0.490744814693157,0.04757481995035965,0.0006333388903459047,0.0031950982501225316,0.9158080354401783,False,False,False
m1722,door,2620,1336,0.025,0.609224,0.025,0.975,0.025,0.214508,2620,0.3079096545089169,0.49739435932297127,0.11897562099956423,0.0006229768834401494,0.005518650643023707,1.6321994346131914,False,False,False
m1723,double_doors,252,128,0.025,0.857435,0.025,0.975,0.025,0.104125,252,0.43772165925336065,0.4921999921140176,0.07739025405036423,0.007605550019930451,0.013113037089852422,1.9165986050224737,False,False,False
m1724,double_doors,252,124,0.025,0.61576,0.025,0.975,0.025,0.104125,252,0.3150004919618325,0.5344209839881969,0.07513435481423567,0.006937890183866169,0.011505524722400299,1.7483483263342747,False,False,False
m1725,double_doors,6406,3232,0.025,0.975,0.025,0.953723,0.025,0.210779,6406,0.6321967575818052,0.6090629247040885,0.17619057603391666,0.00022535802753871647,0.0022645354165105364,1.4436435244130177,False,False,False
m1726,double_doors,183,128,0.025,0.950965,0.025,0.975,0.025,0.15807,183,0.49595616297424955,0.5150155814019054,0.07690799764344455,0.00982501843717789,0.02356207430105343,1.797978374003554,False,False,False
m1727,double_doors,7332,3724,0.025,0.756079,0.025,0.975,0.025,0.121945,7332,0.3911220019603816,0.49650784507456314,0.07450758823517668,0.0003993081984143312,0.0035266128664099864,2.9277277107738766,False,False,False
m1728,double_doors,3790,2018,0.025,0.975,0.025,0.972989,0.025,0.11953,3790,0.49916683964362873,0.5329686215006773,0.04985656718837793,0.0005246664059984617,0.008366086028809637,1.9884856787341698,False,False,False
m1729,double_doors,564,336,0.025,0.691337,0.025,0.975,0.025,0.190569,564,0.3589605522362251,0.4598350889782496,0.06413035049001711,0.0040173026349486305,0.010304462657247323,2.2657586861110275,False,False,False
m1730,double_doors,564,336,0.025,0.691337,0.025,0.975,0.025,0.190569,564,0.3589605522362251,0.4598350889782496,0.06413035049001711,0.0040173026349486305,0.010304462657247323,2.2657586861110275,False,False,False
m1731,double_doors,4084,1974,0.025,0.975,0.025,0.935516,0.025,0.136363,4084,0.5012394160780604,0.5139212691314603,0.052987415091387484,0.0005749588170116383,0.005418937643839212,2.348131808675531,False,False,False
m1732,double_doors,575,300,0.025,0.975,0.025,0.874286,0.025,0.105008,575,0.46206963279940455,0.42599924466442946,0.05837907687500338,0.005449682068485922,0.019603640138693566,3.133567189379405,False,False,False
m1733,staircase,2988,1500,0.025,0.975,0.025,0.550227,0.025,0.496516,2988,0.49629321749532096,0.18160553020418185,0.23641647201770802,0.00035838278838956644,0.0005904861845755935,1.0708477717080245,False,False,False
m1734,staircase,216,110,0.025,0.236111,0.025,0.785,0.025,0.975,216,0.13055550000000007,0.4050000002222776,0.5000000025000595,0.0037139900102592586,0.0018937703859424494,0.8022218422159999,False,False,False
m1735,staircase,1022,559,0.025,0.58469,0.025,0.903811,0.025,0.975,1022,0.30476702073864465,0.3512830312593408,0.49343332414439467,0.002613229007861631,0.004579103481439779,2.670720046034587,False,False,False
m1736,staircase,684,366,0.025,0.878061,0.025,0.878061,0.025,0.975,684,0.4215882013778777,0.5029342675867611,0.4766545070068678,0.006040524657565791,0.010796017949768009,4.131718865775001,False,False,False
m1737,staircase,29988,17136,0.025,0.291952,0.025,0.741871,0.025,0.975,29988,0.1727919848627097,0.3920778403891729,0.4941430369035905,0.0002384941274864237,0.0005443912085395449,7.151961895062874,False,False,False
m1738,staircase,52,28,0.025,0.5095,0.025,0.2625,0.025,0.975,52,0.23805446205162145,0.1194305478930139,0.49999999999999994,0.029804270777514887,0.049691573774506725,1.549822080430774,False,False,False
m1739,staircase,3886,2128,0.025,0.97416,0.025,0.869807,0.025,0.975,3886,0.5200746594821231,0.3808836968835675,0.5234013730680865,0.0004447996676352889,0.0022189659691535003,1.7284915084307326,False,False,False
m1740,shoe,3265,1763,0.025,0.417706,0.025,0.603177,0.025,0.975,3265,0.2010363586763644,0.23213363520679944,0.42233462724896137,0.0005808160112249387,0.0014023382249742041,1.8963642766494246,False,False,False
m1741,shoe,3638,1842,0.025,0.361267,0.025,0.485637,0.025,0.975,3638,0.21419421460247678,0.19161625469380877,0.5406525304480445,0.0003053268748948838,0.0004954116771384426,1.1107791708675872,False,False,False
m1742,shoe,21501,12696,0.025,0.975,0.025,0.308344,0.025,0.706851,21501,0.5282334572771049,0.16726823281464803,0.4078764202529821,0.00015091019175618754,0.0007317355231453569,3.2447200329497883,False,False,False
m1743,shoe,523,287,0.025,0.44333,0.025,0.400549,0.025,0.975,523,0.25188686794831044,0.13647533503965303,0.4645172577801106,0.0025215107809926185,0.004393837959008098,1.3187501384591394,False,False,False
m1744,shoe,476,240,0.025,0.519373,0.025,0.402078,0.025,0.975,476,0.26302236007112967,0.1838673214741509,0.4604465207651404,0.0025725366038179356,0.00278955004682007,1.2245274234173373,False,False,False
m1745,shoe,684,342,0.025,0.901402,0.025,0.975,0.025,0.57233,684,0.4482205105973731,0.5277215169044283,0.23332017686599385,0.0022124523109865115,0.003445603817990113,1.5133173807147737,False,False,False
m1746,shoe,1000,502,0.025,0.461722,0.025,0.902394,0.025,0.975,1000,0.22284300335652713,0.4705936030368641,0.48511384903977356,0.0013045416535115031,0.000565870522977779,1.304541653511503,False,False,False
m1747,shoe,698,260,0.025,0.43283,0.025,0.417028,0.025,0.975,698,0.23618500026059494,0.16035688621692185,0.4397886051754828,0.0014274950587041084,0.0027632136301256496,0.9963915509754677,False,False,False
m1748,umbrella,60,34,0.025,0.975,0.025,0.88,0.025,0.928504,60,0.5000000000000001,0.7553104402107566,0.4767519729418586,0.023845083758413262,0.03097870491843963,1.4307050255047957,False,False,False
m1749,umbrella,3012,986,0.025,0.854341,0.025,0.975,0.025,0.854341,3012,0.44050059994041063,0.7518805559540888,0.43967039384548545,0.0005291714343231848,0.00018237891319370245,1.5938643601814324,False,False,False
m1750,umbrella,356,228,0.025,0.742153,0.025,0.975,0.025,0.742153,356,0.3835762723426459,0.7921685217576097,0.3835762797100344,0.0028014542632585097,0.0028279464271682513,0.9973177177200295,False,False,False
m1751,umbrella,284,228,0.025,0.742153,0.025,0.975,0.025,0.742153,284,0.3835762421890455,0.7836507883509426,0.38357625543587387,0.0019530657635642701,0.0025426624617294544,0.5546706768522527,False,False,False
m1752,umbrella,1644,986,0.025,0.854341,0.025,0.975,0.025,0.854341,1644,0.4412829417100989,0.7405447473877249,0.4396703952704984,0.0004991293566270923,0.00022580222205904337,0.8205686622949397,False,False,False
m1753,umbrella,2118,1177,0.025,0.795627,0.025,0.975,0.025,0.947441,2118,0.4486708459132155,0.731958297604143,0.47706587185984256,0.0008170931292693843,0.001728422016598919,1.730603247792556,False,False,False
m1754,snowman,564,288,0.025,0.835689,0.025,0.975,0.025,0.61875,564,0.34657022383894,0.517502885726206,0.32551090267764604,0.0034856482029643845,0.002988514784980686,1.9659055864719128,False,False,False
m1755,snowman,185092,92583,0.025,0.862258,0.025,0.975,0.025,0.576118,185092,0.4449738405809896,0.5679935505815119,0.3189632055858328,1.479254704966327e-05,0.00011933012040903386,2.737982118516274,True,True,False
m1756,snowman,758,397,0.025,0.487043,0.025,0.975,0.025,0.487641,758,0.25950058462946246,0.47365786704776336,0.25048853544112326,0.0016938463796813343,0.0027179712086856525,1.2839355557984513,False,False,False
m1757,snowman,1118,564,0.025,0.975,0.025,0.943043,0.025,0.584989,1118,0.49999994270185816,0.4832586340783434,0.3071896050059277,0.0018404941042459383,0.002077776379115126,2.057672408546959,False,False,False
m1758,snowman,1520,774,0.025,0.573656,0.025,0.975,0.025,0.573656,1520,0.3038261717589108,0.4426567206137028,0.29620319906487874,0.0009984934119377123,0.0012986043918444003,1.5177099861453227,False,False,False
m1759,snowman,840,424,0.025,0.924501,0.025,0.975,0.025,0.550927,840,0.45994716339962366,0.4920307612629812,0.28888852163886874,0.0021431654083184782,0.003182976673506746,1.8002589429875218,False,False,False
m1760,phone_handle,24600,12306,0.025,0.975,0.025,0.341071,0.025,0.869801,24600,0.5409228761566623,0.15844964695223412,0.4934072829267309,3.716164774583954e-05,1.457916949460095e-05,0.9141765345476527,False,False,False
m1761,phone_handle,744,378,0.025,0.975,0.025,0.373454,0.025,0.445591,744,0.46099420393865004,0.1896243778387289,0.2164994461092043,0.0010707742039192411,0.0015111704594705775,0.7966560077159154,False,False,False
m1762,phone_handle,1707,1128,0.025,0.275663,0.025,0.975,0.025,0.269081,1707,0.15033583357491034,0.5055231020205125,0.13243561056942307,0.0003728064203029652,0.0008297147712847232,0.6363805594571617,False,False,False
m1763,phone_handle,1060,562,0.025,0.269102,0.025,0.975,0.025,0.313777,1060,0.12436739639938643,0.5962433657390486,0.11124325468213511,0.0003181703409104724,0.0003442824766218493,0.33726056136510074,False,False,False
m1764,laptop,1092,668,0.025,0.975,0.025,0.750843,0.025,0.897328,1092,0.4960142010065326,0.22613295142298195,0.4031948016120569,0.0036882060199846423,0.022669183959360132,4.027520973823229,False,False,False
m1765,laptop,30,28,0.025,0.62896,0.025,0.608372,0.025,0.975,30,0.3272220055816191,0.20924591421438624,0.4210792236488107,0.07210244605097868,0.0736037812638979,2.1630733815293604,False,False,False
m1766,laptop,43,29,0.025,0.806396,0.025,0.806392,0.025,0.975,43,0.41569830620297477,0.5063072998390661,0.287758184188751,0.05701860657144565,0.06841376416315299,2.451800082572163,False,False,False
m1767,laptop,5109,2591,0.025,0.975,0.025,0.648602,0.025,0.66988,5109,0.49999139403646053,0.18465687948786205,0.1883064632210538,0.0005155246257949904,0.004412177760823366,2.633815313186606,False,False,False
m1768,desktop,6365,4269,0.025,0.755085,0.025,0.975,0.025,0.639211,6365,0.3879057930599336,0.3778435848556971,0.328708287366204,0.0008729431381619075,0.008670524924729476,5.556283074400541,False,False,False
m1769,desktop,76,46,0.025,0.703571,0.025,0.975,0.025,0.74881,76,0.36428559632730984,0.4798356827092066,0.45018363339426715,0.059842553493060315,0.06519257446537695,4.548034065472584,False,False,False
m1770,desktop,5666,2986,0.025,0.662817,0.025,0.647886,0.025,0.975,5666,0.3172554105717265,0.2763859289359321,0.4594205569164063,0.000645964129659982,0.004277239347905085,3.660032758653458,False,False,False
m1771,desktop,5270,2674,0.025,0.777486,0.025,0.4214,0.025,0.975,5270,0.4072301722559327,0.16099058727235774,0.42094598204741646,0.0004924790517775071,0.0028051117486676772,2.595364602867462,False,False,False
m1772,desktop,34133,17301,0.025,0.929395,0.025,0.533106,0.025,0.975,34133,0.5138367115961766,0.2555118388804836,0.48964012931660855,0.00019206052655339065,0.0020058267776330123,6.555601952846883,False,False,False
m1773,desktop,4217,2503,0.025,0.975,0.025,0.477648,0.025,0.724189,4217,0.41545881383666056,0.1893384163689834,0.36362622316742155,0.0005524747258391708,0.0030663811477966126,2.3297859188637835,False,False,False
m1774,desktop,754,284,0.025,0.907078,0.025,0.853794,0.025,0.975,754,0.35447401506156667,0.4254681879727368,0.35208654748008944,0.012248289408397818,0.031236113663082758,9.235210213931955,False,False,False
m1775,desktop,760,396,0.025,0.975,0.025,0.698854,0.025,0.950566,760,0.6496746697158441,0.2760100277620789,0.45058652728778564,0.004313605743454831,0.011515017338531773,3.278340365025672,False,False,False
m1776,desktop,538,270,0.025,0.909483,0.025,0.852815,0.025,0.975,538,0.3606747170082314,0.38470122302422116,0.4212338283827417,0.007819783702788718,0.025811922505831583,4.20704363210033,False,False,False
m1777,desktop,618,325,0.025,0.910416,0.025,0.736516,0.025,0.975,618,0.36051876863220117,0.25696741875259066,0.43232565968654013,0.005102674393968806,0.01518418047325166,3.153452775472722,False,False,False
m1778,desktop,9528,5026,0.025,0.975,0.025,0.699188,0.025,0.950849,9528,0.6515307974585044,0.2607378854093174,0.48052589212002045,0.00038791769567500924,0.001027108564348909,3.6960798043914878,False,False,False
m1779,bridge,4704,2448,0.025,0.341632,0.025,0.349861,0.025,0.975,4704,0.1832441583039524,0.14374432366595696,0.49666444126985476,0.00028719445765581185,0.0014440205039634574,1.3509627288129389,False,False,False
m1780,bridge,23394,14977,0.025,0.847008,0.025,0.975,0.025,0.228219,23394,0.436797667046669,0.5075781047588511,0.1295579017851436,2.242572000771913e-05,0.00013504451445400117,0.5246272938605813,False,False,False
m1781,bridge,24713,15765,0.025,0.398695,0.025,0.190519,0.025,0.975,24713,0.21002646712643872,0.08404444162627711,0.4937823018296274,2.3572184754119332e-05,0.00014232665539993934,0.582539401828551,False,False,False
m1782,bridge,9617,4891,0.025,0.975,0.025,0.144142,0.025,0.353362,9617,0.473315093828817,0.041394196316000845,0.18973700639377217,6.479723078552591e-05,0.0009400910345395627,0.6231549684644028,False,False,False
m1783,bridge,1234,936,0.025,0.975,0.025,0.470629,0.025,0.169436,1234,0.5001078166052705,0.22102678933716535,0.09723001547051992,0.0006216123853257547,0.004551877796525849,0.7670696834919813,False,False,False
m1784,bridge,7017,2964,1443270.0,1444730.0,11.4,236.68,-680738.0,-680662.0,7017,1443978.0381124343,69.78893222544143,-680700.1247867224,45.942125949699516,236.97144079080454,322375.8977890415,False,False,False
m1785,bridge,4556,2598,1439920.0,1442080.0,24.2,417.35,-689640.0,-689564.0,4556,1441000.5464084481,183.08633825699232,-689601.2486266725,215.1220633384719,882.9647828299727,980096.1205700779,False,False,False
m1786,bridge,21830,11059,0.025,0.975,0.025,0.122615,0.025,0.066524,21830,0.5022519194372554,0.05938966529306496,0.045406393927685716,6.536373149387485e-06,1.4684181680924879e-05,0.1426890258511288,False,False,False
m1787,bridge,29792,28696,0.025,0.975,0.025,0.120375,0.025,0.0675424,29792,0.5220060725778674,0.057351618057958735,0.046218409937428255,1.0394245247456547e-06,6.005301109611462e-06,0.030966535441222545,False,True,False
m1788,bridge,916,494,0.025,0.233194,0.025,0.066519,0.025,0.975,916,0.13379520693137215,0.02981689006825155,0.5137700109670926,0.00030113809227900524,0.002337079564657815,0.2758424925275688,False,False,False
m1789,book,804,408,0.025,0.685843,0.025,0.975,0.025,0.179957,804,0.35542147651283323,0.5027149829467664,0.16660519843610033,0.0016987837338331008,0.01939508275224389,1.365822122001813,False,False,False
m1790,book,2516,1284,0.025,0.778529,0.025,0.254478,0.025,0.975,2516,0.40064077758918976,0.1259192672894524,0.4995336454125075,0.0023819080661136175,0.02099684955418661,5.992880694341862,False,False,False
m1791,book,322,194,0.025,0.19495,0.025,0.975,0.025,0.856192,322,0.1099461773249263,0.4999997853655871,0.4475561276677139,0.011863226926003181,0.05465238050734078,3.819959070173024,False,False,False
m1792,book,132,68,0.025,0.783463,0.025,0.975,0.025,0.760584,132,0.4070383496850363,0.4999960797089744,0.3898871307662768,0.01233612916281291,0.04875757990332575,1.6283690494913041,False,False,False
m1793,swingset,372,206,0.025,0.975,0.025,0.83835,0.025,0.625002,372,0.4999994579745301,0.45358952200872976,0.322168408030513,0.0011511300840613059,0.0020142142476396543,0.4282203912708058,False,False,False
m1794,swingset,544,294,0.025,0.777716,0.025,0.715404,0.025,0.975,544,0.3978979284065053,0.38681520443849415,0.5042366365096907,0.0008396649365818047,0.0009487097551775279,0.4567777255005017,False,False,False
m1795,swingset,1348,691,0.025,0.975,0.025,0.602573,0.025,0.754763,1348,0.502024683557296,0.3384088766837121,0.3884694342461266,0.00041503473346934125,0.001138472743195891,0.559466820716672,False,False,False
m1796,swingset,408,240,0.025,0.975,0.025,0.663469,0.025,0.607908,408,0.5000726587623212,0.3848016530541322,0.316423712859436,0.0007931302404872387,0.0011949606883193313,0.32359713811879337,False,False,False
m1797,fireplace,11756,5714,0.025,0.975,0.025,0.785104,0.025,0.81541,11756,0.4994796297065585,0.21412265476969894,0.23176605519751356,0.0002864675114592668,0.007986095058565802,3.3677120647151404,False,False,False
m1798,fireplace,3378,1799,0.025,0.975,0.025,0.739022,0.025,0.717975,3378,0.4985124312757555,0.20141666943510395,0.17139122028180237,0.001148982450509129,0.016449859966338652,3.881262717819838,False,False,False
m1799,fireplace,768,398,0.025,0.542648,0.025,0.413435,0.025,0.975,768,0.2001510849074001,0.12048791544360678,0.5046831620389786,0.002508614649287492,0.017708447815999086,1.9266160506527938,False,False,False
m1800,fireplace,1418,720,0.025,0.975,0.025,0.871198,0.025,0.651906,1418,0.5067593998246839,0.2850276779464414,0.21655217226356072,0.002259868345589436,0.014747939133072801,3.20449331404582,False,False,False
m1801,fireplace,2046,1146,0.025,0.975,0.025,0.780855,0.025,0.838186,2046,0.494083367277068,0.39631900004885906,0.3978396124396884,0.001976169228048052,0.01032389687143014,4.043242240586315,False,False,False
m1802,fireplace,58,44,0.025,0.975,0.025,0.905257,0.025,0.445748,58,0.5093906554550377,0.4180811443650411,0.24994951078743202,0.03532456011695569,0.025648828163891593,2.04882448678343,False,False,False
m1803,slot_machine,1209,670,0.025,0.735526,0.025,0.975,0.025,0.853947,1209,0.3667633892521845,0.33058030664177984,0.37237094531314874,0.0029714428571501104,0.01578797333063661,3.5924744142944833,False,False,False
m1804,slot_machine,778,400,0.025,0.707524,0.025,0.975,0.025,0.484762,778,0.2910114635040453,0.5213687423139308,0.2363054407069758,0.005039436332154052,0.008629404025595403,3.9206814664158522,False,False,False
m1805,slot_machine,2450,1336,0.025,0.489939,0.025,0.975,0.025,0.600721,2450,0.2447362498074054,0.43562577259038826,0.31876926065128225,0.0012568054194281267,0.01057831338313375,3.0791732775989105,False,False,False
m1806,slot_machine,190,143,0.025,0.845189,0.025,0.975,0.025,0.495696,190,0.37610385456026035,0.4818191460647873,0.24097352969979513,0.015936805248223187,0.04094742384002419,3.0279929971624058,False,False,False
m1807,sink,11832,5930,0.025,0.975,0.025,0.295862,0.025,0.780007,11832,0.5396171170235423,0.11619617882049404,0.3608307123131557,0.0001781192503301181,0.0011408945813810214,2.107506969905957,False,False,False
m1808,sink,7250,3824,0.025,0.759655,0.025,0.975,0.025,0.893507,7250,0.3923453848693824,0.5111351434283862,0.40233765462026705,0.00037011179993547393,0.0008665127574779479,2.683310549532186,False,False,False
m1809,sink,26946,15277,0.025,0.975,0.025,0.442015,0.025,0.742363,26946,0.4994599125532794,0.15982839229063517,0.3315327150191009,7.93601717716968e-05,0.0008665383986856647,2.138439188560142,False,False,False
m1810,sink,1068,673,0.025,0.975,0.025,0.41852,0.025,0.644469,1068,0.5017623220556372,0.1572734059098978,0.31662093736127583,0.0008794146006512565,0.0018334972248511615,0.9392147934955419,False,False,False
m1811,satellite_dish,1358,453,0.025,0.819672,0.025,0.975,0.025,0.767315,1358,0.4223360553089481,0.5636138441539565,0.4567292407333121,0.0011133517760020554,0.00039018897099648073,1.5119317118107913,False,False,False
m1812,satellite_dish,1430,731,0.025,0.51789,0.025,0.975,0.025,0.232014,1430,0.2714497508619843,0.636945824121953,0.13348449505029703,0.0005030085789773781,0.001075056185014036,0.7193022679376506,False,False,False
