id,label,faces,vertices,bound_xmin,bound_xmax,bound_ymin,bound_ymax,bound_zmin,bound_zmax,cell_type_3,center_x,center_y,center_z,cell_area_mean,cell_area_std,faces_outlier,vertices_outlier,face_area_outlier
m1694,geographic_map,19841,9954,-0.48651421070098877,0.5327348709106445,-0.30383825302124023,0.3616565763950348,-0.0068212454207241535,0.05379064753651619,19841,-0.006114649356069001,0.008402412769263207,0.0234861294566592,4.996021924734204e-05,1.2477164489322792e-05,False,False,False
m1695,geographic_map,19890,9995,-0.4351399838924408,0.5635766983032227,-0.27498361468315125,0.2587900161743164,0.01807589642703533,0.03126467391848564,19890,-0.006116029054595687,0.012959656842102811,0.02466971104024419,2.5196828924647375e-05,1.683325532636743e-05,False,False,False
m1696,geographic_map,18120,9981,-0.38408762216567993,0.605108380317688,-0.19648072123527527,0.3023281991481781,0.021861737594008446,0.025272661820054054,18120,-0.008131195821165768,-0.016952587107567453,0.024973786470494978,1.2304261403497567e-05,3.4304020872251438e-06,False,False,False
m1697,geographic_map,19522,9982,-0.40455561876296997,0.5832676887512207,-0.3161278963088989,0.3032606244087219,0.003380500478670001,0.08397018164396286,19522,-0.0032710347032482425,0.012217131675480889,0.02058088808952773,2.6476130794193464e-05,1.4156250290595397e-05,False,False,False
m494,glass_with_stem,19995,10000,-0.3529253900051117,0.6437572836875916,-0.14967305958271027,0.18322865664958954,-0.1499396413564682,0.18299145996570587,19995,-0.010905537507392904,0.016771330138851938,0.01651985802249427,5.040072864499241e-05,7.655460278572301e-06,False,False,False
m495,glass_with_stem,19989,10000,-0.38137003779411316,0.6162229180335999,-0.3767388164997101,0.3775595724582672,-0.36862480640411377,0.3862025737762451,19989,-0.008132011497331183,0.00046064922926319804,0.008603580865763216,9.900678848912904e-05,2.7305704549126814e-05,False,False,False
m496,glass_with_stem,19996,10000,-0.4521923065185547,0.5470982789993286,-0.2993432581424713,0.318467915058136,-0.31436994671821594,0.3322649896144867,19996,-0.0018729237709425503,0.009520792654195104,0.0088496304160058,0.00013315053086541964,2.6068747124447218e-05,False,False,False
m497,glass_with_stem,20044,9999,-0.5000002384185791,0.5000001788139343,-0.18957529962062836,0.22055365145206451,-0.19112266600131989,0.21900716423988342,20044,7.2753969254482985e-06,0.015536413280581057,0.013923184853143452,5.9166977531026484e-05,3.3119328458401664e-05,False,False,False
m498,glass_with_stem,19579,10000,-0.3875919580459595,0.49903231859207153,-0.49829500913619995,0.4982316195964813,-0.49853208661079407,0.49869421124458313,19579,-0.0006955992097445226,-7.26196512202441e-05,5.858199193458794e-05,0.00010179857526602767,2.1201664053896932e-05,False,False,False
m499,glass_with_stem,19870,9998,-0.3136325776576996,0.684837818145752,-0.35724568367004395,0.36798349022865295,-0.35643917322158813,0.37013620138168335,19870,-0.011594844388606054,0.005625058618697572,0.00724425103162154,8.5588558078657e-05,1.8514983772008246e-05,False,False,False
m500,glass_with_stem,19992,9999,-0.3990527391433716,0.600930392742157,-0.48993682861328125,0.4856926202774048,-0.4558021128177643,0.4592202305793762,19992,-0.007090278532390487,-0.0005987318305482799,0.0019761249776365833,0.00016074784322916123,2.3282768921299325e-05,False,False,False
m501,glass_with_stem,19798,9990,-0.4300432503223419,0.5710241198539734,-0.34336230158805847,0.3398142158985138,-0.33109650015830994,0.3526417016983032,19798,-0.0010064669571547516,-0.0015365593393285586,0.010934965980712225,0.0001349535157095971,2.33661392297375e-05,False,False,False
m502,glass_with_stem,19973,9996,-0.42515328526496887,0.5766090154647827,-0.33348870277404785,0.34987837076187134,-0.3340655565261841,0.34947913885116577,19973,-0.0047314637459873535,0.009367051809386436,0.006140934855949484,0.00014531889504845163,2.652739365068421e-05,False,False,False
m1267,glider,19257,10000,-0.518125593662262,0.4744453430175781,-0.46186283230781555,0.46623820066452026,-0.08717605471611023,0.07777276635169983,19257,-0.011369357372800693,0.0016866337655068498,0.02259901281403115,2.755436029747657e-05,1.1140684988775803e-05,False,False,False
m1268,glider,19669,9997,-0.4998846650123596,0.5004376769065857,-0.2171139121055603,0.3528584837913513,-0.0006225901306606829,0.08148659765720367,19669,0.00021108722445170247,-0.01364090430425089,0.02269802405377872,1.1385619744799694e-05,5.563447433109118e-06,False,False,False
m1269,glider,19194,10000,-0.49999040365219116,0.5000245571136475,-0.2190445363521576,0.30943563580513,-0.031244585290551186,0.04417993500828743,19194,2.8113778707439202e-05,-0.017027394883742338,0.02362803085711862,9.697375641317699e-06,4.726271735052303e-06,False,False,False
m1270,glider,19204,10000,-0.4999505281448364,0.5001518130302429,-0.2180526852607727,0.22144261002540588,-0.04815927892923355,0.054159242659807205,19204,-0.00013891691337068366,-0.016586896286474702,0.022875071528591768,1.2404270300461747e-05,1.0303742770000126e-05,False,False,False
m1271,glider,19511,9993,-0.4999990463256836,0.5000049471855164,-0.19648200273513794,0.26340290904045105,-0.035797618329524994,0.05679246783256531,19511,9.716430695248437e-05,-0.021630821666484862,0.018991094614110676,2.1816619928662392e-05,9.934014965233925e-06,False,False,False
m1272,glider,15864,9997,-0.49882879853248596,0.5032511949539185,-0.2585299611091614,0.47457849979400635,-0.001984469359740615,0.10095597803592682,15864,0.0012134537004564584,-0.04560279282554999,0.015816724667455172,2.579960099684335e-05,2.4265158827760503e-05,False,False,False
m1273,glider,19812,9989,-0.21677497029304504,0.3367679715156555,-0.5000326037406921,0.499990850687027,-0.05380833148956299,0.059731289744377136,19812,0.00913095171471375,-0.00017233359381186997,0.02001164085580954,1.018936253457116e-05,3.4428375940009915e-06,False,False,False
m1274,glider,19781,10000,-0.337562620639801,0.31017401814460754,-0.4999762773513794,0.5000728964805603,-0.05768778920173645,0.10398955643177032,19781,0.009931397124037957,6.24669670606268e-05,0.02144832142491002,2.9411251602212667e-05,7.329060441708362e-06,False,False,False
m1275,glider,19265,10000,-0.5000145435333252,0.5002152919769287,-0.2539190351963043,0.29459619522094727,-0.039104536175727844,0.12193227559328079,19265,9.202685846100724e-05,-0.013942854658987017,0.019626308189643983,2.4518873697038448e-05,1.532658887712923e-05,False,False,False
m1276,glider,19089,10000,-0.4999972879886627,0.5000187158584595,-0.1914529800415039,0.2365705668926239,-0.03756527602672577,0.04638935998082161,19089,-2.4190876713184557e-06,-0.018327878449754652,0.02351098837802317,1.0418742136229258e-05,4.392618392483048e-06,False,False,False
m1277,glider,19037,9636,-0.25503361225128174,0.22341801226139069,-0.5,0.5,-0.0418560653924942,0.04817436262965202,19037,0.018662925911264467,-2.2544163165759173e-05,0.026575865646565142,8.156350245296945e-06,2.6652181950962165e-05,False,False,False
m1278,glider,19418,9969,-0.2060045301914215,0.25992798805236816,-0.5000026226043701,0.499999463558197,-0.04664144292473793,0.06841310858726501,19418,-0.01654532427470326,-6.871471454053193e-06,0.021395176770732074,1.2170714246464431e-05,3.2490665486016475e-05,False,False,False
m1279,glider,19674,10000,-0.49980682134628296,0.5000132918357849,-0.1443537473678589,0.30602943897247314,-0.06942584365606308,0.07353849709033966,19674,0.0002442924917221825,0.010588610651903186,0.022400889945844445,1.5567054017418734e-05,4.335966139447946e-06,False,False,False
m1280,glider,18953,10000,-0.5004955530166626,0.5002941489219666,-0.19064795970916748,0.26125651597976685,-0.01678450219333172,0.09486571699380875,18953,-0.0005411036042817734,-0.021623502545952317,0.01937157187386738,9.042641998051618e-06,7.2450069998894275e-06,False,False,False
m1281,glider,19803,10000,-0.3170154094696045,0.24652984738349915,-0.49989795684814453,0.5003160238265991,-0.009003260172903538,0.08404942601919174,19803,0.016802715785837512,3.686677509074303e-05,0.021948730322250094,1.5349208386854086e-05,5.3249026906230375e-06,False,False,False
m1282,glider,19851,10000,-0.41132888197898865,0.2837972342967987,-0.5,0.5,-0.035798147320747375,0.059488341212272644,19851,0.015110348765479138,-0.00019905734076885702,0.022547826763258276,1.5428940301294756e-05,8.156318435066774e-06,False,False,False
m1283,glider,19482,10000,-0.5,0.5,-0.26082727313041687,0.30094587802886963,-0.029294349253177643,0.08854899555444717,19482,-0.000524831992738165,-0.018846063308779606,0.023593725967037738,1.5046353933238862e-05,9.814226069753393e-06,False,False,False
m1284,glider,19351,9971,-0.1494167447090149,0.29760849475860596,-0.4999728798866272,0.5001000761985779,-0.008870379999279976,0.10608643293380737,19351,-0.02255081291637533,7.198622194611123e-05,0.016218379976876363,1.211501834293395e-05,1.3489342725707829e-05,False,False,False
m1285,glider,19624,9958,-0.5264869928359985,0.529645562171936,-0.20955747365951538,0.17239674925804138,-0.01559620164334774,0.06384173035621643,19624,0.006288120453557072,0.020680902212205622,0.013953698833091242,4.990085079763675e-06,1.578776267520366e-06,False,False,False
m1109,hammer,19839,9996,-0.3772355318069458,0.6557009220123291,-0.3263326585292816,0.24971474707126617,-0.04784034565091133,0.0905381441116333,19839,-0.007258245013545381,0.011223813195100192,0.02154494073794634,2.902350434748714e-05,4.546975007637616e-06,False,False,False
m1110,hammer,19806,9961,-0.550614058971405,0.46532946825027466,-0.14943154156208038,0.22879302501678467,-0.04153909161686897,0.08561144024133682,19806,-0.00043132554875003443,0.015147497579502869,0.0216509706621837,2.4170001643682383e-05,5.051564833619814e-06,False,False,False
m1111,hammer,19911,9973,-0.3869175910949707,0.6128054261207581,-0.26375502347946167,0.19066108763217926,-0.048041630536317825,0.0929596945643425,19911,-0.0033358340442445574,0.016797924632116296,0.021516506393570077,1.8600143728728712e-05,4.562936354862104e-06,False,False,False
m1112,hammer,20053,9993,-0.35457876324653625,0.6393613815307617,-0.22238683700561523,0.208954319357872,-0.024979382753372192,0.07046273350715637,20053,-0.002960484141062129,-0.016349580013199055,0.022550012057377156,1.9765344320121997e-05,4.416688063569011e-06,False,False,False
m323,hand,19838,9999,-0.4641727805137634,0.5354511141777039,-0.22151662409305573,0.20641203224658966,-0.11162196099758148,0.14958456158638,19838,-0.004252669082667984,0.0018516213101529907,0.021628873382325588,3.9735961154157036e-05,8.635677100925177e-06,False,False,False
m324,hand,19996,10000,-0.4927399158477783,0.5137969851493835,-0.13353297114372253,0.2108907699584961,-0.0850885882973671,0.17222227156162262,19996,-0.0012837673587179157,0.013270619011119804,0.01761952114758895,3.207946216120736e-05,3.819835312935505e-06,False,False,False
m325,hand,19545,10000,-0.5172579288482666,0.5180158019065857,-0.2497061938047409,0.32266250252723694,-0.14500471949577332,0.22941750288009644,19545,0.004784790795134524,-0.006893439220064285,0.013845870578078722,6.508857163692201e-05,9.540538083004321e-06,False,False,False
m326,hand,19542,9999,-0.5226812362670898,0.5017926692962646,-0.3027237057685852,0.25609561800956726,-0.21419890224933624,0.16851995885372162,19542,-0.0038485930289185013,0.017912886058231672,0.0098934693703409,6.470663462664617e-05,9.356286382729129e-06,False,False,False
m327,hand,19996,10000,-0.519386351108551,0.4866056740283966,-0.4645841717720032,0.309034526348114,-0.12719766795635223,0.1975407600402832,19996,0.004230200929274047,-0.0010142552220520832,0.015306962813656042,8.324739771950658e-05,1.505900712619843e-05,False,False,False
m328,hand,19996,10000,-0.4575960040092468,0.5308642983436584,-0.3956853151321411,0.49927419424057007,-0.10892263799905777,0.12910285592079163,19996,-0.0018576742647354353,-0.005972208871514452,0.019671714224551204,5.96021140052221e-05,9.487538350335149e-06,False,False,False
m329,hand,19996,10000,-0.47735029458999634,0.5275006294250488,-0.3483215570449829,0.5128387212753296,-0.17082089185714722,0.15564362704753876,19996,-0.002940773877824749,-0.001397620708727445,0.01817321305945371,7.178428892741074e-05,1.1308828220950412e-05,False,False,False
m330,hand,19995,10000,-0.5116820931434631,0.5201804637908936,-0.20274795591831207,0.24895454943180084,-0.2395624816417694,0.2547530233860016,19995,0.0842162902196834,0.015019130290137774,0.003043236249121283,6.830083903943681e-05,2.279288591962759e-05,False,False,False
m331,hand,19984,9997,-0.5120375752449036,0.4873863756656647,-0.3042222261428833,0.2820269763469696,-0.1696474701166153,0.17343534529209137,19984,-0.002564187927558379,0.013259785013836099,0.016121032915794614,6.443238322530726e-05,1.1898602681037971e-05,False,False,False
m332,hand,19984,9998,-0.5598929524421692,0.50947105884552,-0.4464082419872284,0.43653231859207153,-0.3258833587169647,0.42226341366767883,19984,-0.0021259453517728367,-0.00014375227703568465,0.0024868495532619833,0.0001247543752405134,2.0279449668163633e-05,False,False,False
m333,hand,19989,9997,-0.5656414031982422,0.5520761013031006,-0.377134770154953,0.36521169543266296,-0.28503820300102234,0.32229548692703247,19989,-0.009066050080677231,-0.0018793793108252913,0.004772453309110934,9.975413263285176e-05,1.4874939360528248e-05,False,False,False
m334,hand,19974,9999,-0.4762803614139557,0.5180786848068237,-0.47332414984703064,0.4258863627910614,-0.1675134301185608,0.17174535989761353,19974,-0.003202688332902865,-0.010564451257943655,0.015566789571283152,9.842066694562473e-05,1.3537759794537656e-05,False,False,False
m335,hand,19979,9997,-0.6603184938430786,0.5009445548057556,-0.3054918646812439,0.3388817310333252,-0.2720455229282379,0.3127914369106293,19979,0.0010825249292160627,0.010290907796551835,-0.008481635614500785,9.992004443989933e-05,2.6346273063007313e-05,False,False,False
m336,hand,19996,10000,-0.4910307228565216,0.5037237405776978,-0.22256383299827576,0.37054258584976196,-0.11766867339611053,0.1824435591697693,19996,-0.00013929462246596542,-0.009136061013531479,0.01615549141727377,4.6509417584292975e-05,6.695007047575392e-06,False,False,False
m337,hand,19993,9999,-0.4628029465675354,0.5371738076210022,-0.0692068412899971,0.1682179868221283,-0.05939939245581627,0.10153201222419739,19993,-0.004512560026185918,0.020724631734885417,0.017521560091176603,1.9606375525504703e-05,1.9340344612252174e-05,False,False,False
m338,hand,19996,10000,-0.4884609878063202,0.5184198617935181,-0.17693392932415009,0.3466891348361969,-0.0969858169555664,0.13280068337917328,19996,-0.0018464760178574105,0.015456956611110887,0.007846617668336957,4.052385814536703e-05,5.197372547729308e-06,False,False,False
m339,hand,19898,9999,-0.48708638548851013,0.5134395360946655,-0.08388828486204147,0.0712222158908844,-0.023319333791732788,0.0971255972981453,19898,-0.00380254852548782,0.012564193677327303,0.027279047651149493,1.2749379777286196e-05,4.608005408488869e-06,False,False,False
m648,handgun,19898,9994,-0.670074462890625,0.3963288962841034,-0.352133572101593,0.24410924315452576,-0.04271459951996803,0.07028350979089737,19898,0.006286441136756772,-0.006970664776940636,0.023499907404335496,3.297960427201281e-05,2.8967064108368756e-05,False,False,False
m649,handgun,19190,9970,-0.6308946013450623,0.4960668385028839,-0.3656390309333801,0.30986496806144714,-0.03505334258079529,0.08179139345884323,19190,-0.017728647087978115,0.004404405418855491,0.022054072206769637,7.739372972897002e-05,2.6077253116020847e-05,False,False,False
m650,handgun,18871,9979,-0.6500005722045898,0.48293566703796387,-0.27568086981773376,0.3244412839412689,-0.04637695103883743,0.09378664940595627,18871,0.012636479348618957,-0.0023523742232736404,0.02111257476490461,8.279347517489979e-05,2.222343593453282e-05,False,False,False
m651,handgun,19694,10000,-0.50143963098526,0.5985412001609802,-0.29679355025291443,0.348850816488266,-0.11764997988939285,0.12984126806259155,19694,-0.0027281006840779993,0.0005777019839375947,0.019530174328355215,4.764498176882976e-05,7.997493686912766e-06,False,False,False
m652,handgun,18508,9990,-0.48697105050086975,0.6523594260215759,-0.3944871127605438,0.3189842998981476,-0.06823674589395523,0.10724160075187683,18508,-0.0010845428901258708,-0.00617531453118527,0.02078709191497318,0.00012380104785415585,0.0002195637109450889,False,False,False
m653,handgun,19972,9999,-0.570315420627594,0.5009588599205017,-0.20860245823860168,0.20292609930038452,-0.05448612943291664,0.0953202024102211,19972,0.005346776295658564,0.008958811766080866,0.02129258638710069,4.3744348929416055e-05,9.268191363186503e-05,False,False,False
m654,handgun,19923,9990,-0.6010971069335938,0.5226246118545532,-0.28497281670570374,0.29827645421028137,-0.027165114879608154,0.06711432337760925,19923,0.00423020252215066,0.0034503480652167827,0.02281275295545267,7.310633809309097e-05,4.388628858684886e-05,False,False,False
m655,handgun,19957,9993,-0.5081760883331299,0.6145760416984558,-0.25090357661247253,0.26865336298942566,-0.04355993866920471,0.08741039037704468,19957,-0.006407003916191629,0.00028980967255763944,0.021755752682571346,3.173039922848044e-05,2.2621082147897485e-05,False,False,False
m656,handgun,19307,9995,-0.6315160393714905,0.4195457994937897,-0.40062811970710754,0.302807480096817,-0.05212559923529625,0.09751958400011063,19307,0.012822951714449207,0.000643739821502181,0.02137130581323303,0.00010715193734404306,0.00010620722590454132,False,False,False
m657,handgun,19948,10000,-0.37396040558815,0.5881173014640808,-0.37198197841644287,0.4295368790626526,-0.08854258805513382,0.12726543843746185,19948,-0.00778707676199178,-0.002211207803447552,0.019590514772873786,6.351660916003084e-05,1.2965554542368846e-05,False,False,False
m658,handgun,19940,9992,-0.5976918935775757,0.4824208617210388,-0.38773730397224426,0.24960118532180786,-0.06920962035655975,0.10733247548341751,19940,0.002050057239103938,-0.004281021932404596,0.020598452910492705,0.00010737353889708606,3.267729108858641e-05,False,False,False
m659,handgun,19818,9999,-0.5328653454780579,0.5420141816139221,-0.15812058746814728,0.14219030737876892,-0.047260645776987076,0.09937345236539841,19818,0.006136781396657263,0.004982911768243884,0.022198591431547544,1.9763550932217396e-05,3.5637218349468876e-06,False,False,False
m660,handgun,18959,9994,-0.5220674276351929,0.5571315884590149,-0.16626031696796417,0.19175946712493896,-0.04922609403729439,0.08983766287565231,18959,-0.010096670652744395,-0.0068769534448502164,0.02189769458065289,3.8764476895904965e-05,1.0610849110356596e-05,False,False,False
m661,handgun,19756,9985,-0.38840049505233765,0.6234919428825378,-0.25390440225601196,0.2328213006258011,-0.03422508388757706,0.08026787638664246,19756,-0.0015034849939765291,0.010202220096680469,0.02312113042155966,6.498678978602787e-05,2.015609324799777e-05,False,False,False
m662,handgun,19798,9986,-0.4875905513763428,0.6959736943244934,-0.40277212858200073,0.37541887164115906,-0.05418224632740021,0.08512765914201736,19798,-0.007056795507860872,0.000982980703291491,0.022370024612710083,0.00010155550621420715,3.829202481476684e-05,False,False,False
m663,handgun,19766,9988,-0.5562728643417358,0.5151280760765076,-0.3127959370613098,0.24980516731739044,-0.044947315007448196,0.0790964737534523,19766,-0.005724059994543369,-0.006171148086749438,0.022902206971246643,8.231052688659206e-05,2.1021991658145527e-05,False,False,False
m664,handgun,19844,9994,-0.6090853214263916,0.5928884148597717,-0.29748600721359253,0.3127645254135132,-0.07109355181455612,0.11132723838090897,19844,0.004420202053631186,0.0003855010112838475,0.020462590020399702,9.289027785856221e-05,8.13833167346149e-05,False,False,False
m665,handgun,19498,9974,-0.39191097021102905,0.649725615978241,-0.2669445276260376,0.4171024262905121,-0.06444079428911209,0.10407506674528122,19498,-0.009540433567679137,0.0055099890300122,0.02089489664135162,4.573665261779384e-05,9.61590646916785e-06,False,False,False
m666,handgun,19854,9989,-0.5801766514778137,0.5567535161972046,-0.3230031728744507,0.2513279914855957,-0.1078401654958725,0.14710840582847595,19854,-0.00836019159449795,-0.00167341189743861,0.01864277795331065,0.00011430158969951772,6.417838268192114e-05,False,False,False
m667,handgun,19711,9988,-0.5813141465187073,0.47421345114707947,-0.15319471061229706,0.2508746385574341,-0.02391509711742401,0.06933031976222992,19711,0.00041698170708919175,0.007529836010821313,0.022603299619547174,2.3125317385989607e-05,6.008572596791359e-06,False,False,False
m1626,hat,19873,10000,-0.5014301538467407,0.5580425262451172,-0.49449455738067627,0.49219077825546265,-0.18360048532485962,0.2847808003425598,19873,0.000309305790339869,-0.0002388704545386996,0.0076230199782436016,9.32541345455834e-05,1.769189454916029e-05,False,False,False
m1627,hat,19892,9992,-0.3543398082256317,0.416748970746994,-0.49610060453414917,0.4967036843299866,-0.23042699694633484,0.15185904502868652,19892,-0.018448944024849673,1.3280701589624882e-05,0.013557440199576696,8.558426550326363e-05,1.7851685675452745e-05,False,False,False
m1628,hat,19201,9987,-0.4922449588775635,0.5013630986213684,-0.395517498254776,0.40367722511291504,-0.30557048320770264,0.2731761038303375,19201,7.073144648879935e-05,0.004853636072990319,0.0027435034309196324,0.00015988771379174126,3.239672518190338e-05,False,False,False
m1629,hat,19784,9991,-0.5028066039085388,0.5073566436767578,-0.38397401571273804,0.3712391257286072,-0.1408475786447525,0.1746060997247696,19784,0.003318845685101025,-0.007879241178617559,-0.012300896807828173,0.00011014406001171694,5.206505783418944e-05,False,False,False
m1630,hat,19964,9996,-0.49602389335632324,0.49910205602645874,-0.44999995827674866,0.45815861225128174,-0.1652432680130005,0.2877654433250427,19964,-0.0003357537321313324,-0.00042609077600553935,-0.017750880115666178,9.568256434104628e-05,2.032114915087221e-05,False,False,False
m1631,hat,19230,9985,-0.4525202512741089,0.5395447611808777,-0.4372239112854004,0.43063676357269287,-0.2985977530479431,0.1946517527103424,19230,-0.00292322023332454,0.0035102788441627925,0.013345422125385685,0.00010646394540636286,2.229785476292814e-05,False,False,False
m340,head,19852,9995,-0.5258194208145142,0.5795984268188477,-0.48024293780326843,0.5333952903747559,-0.46337658166885376,0.4670332372188568,19852,-0.004488285410380998,-0.00012584625267679576,-0.001975969962049108,0.00015516663437371766,2.1835504042619553e-05,False,False,False
m341,head,19726,9999,-0.48741522431373596,0.567853569984436,-0.3687429428100586,0.3364972174167633,-0.4587181508541107,0.39014285802841187,19726,-0.01050952532037837,0.00888539334814264,-0.000949132746468238,0.00010245379586682348,1.3993543201875571e-05,False,False,False
m342,head,19480,9998,-0.32543131709098816,0.3726136386394501,-0.44760000705718994,0.532084047794342,-0.4484735429286957,0.5199478268623352,19480,0.017476388122491672,-0.015222857197897826,-0.0016697688813583002,0.00018034897634341962,3.256927651759508e-05,False,False,False
m343,head,19680,9999,-0.5114868879318237,0.5496439337730408,-0.3435543477535248,0.3499864339828491,-0.43797430396080017,0.41506335139274597,19680,-0.00757142762625793,0.007292894382175559,-0.0007267017967734753,0.00011414587319737922,0.0002359592734661234,False,False,False
m344,head,19456,10000,-0.5206241607666016,0.46454280614852905,-0.26963335275650024,0.29360878467559814,-0.3867611587047577,0.3729877769947052,19456,-0.004038485206923448,0.01035735222693676,0.0023284363025030163,0.00010235874038571229,1.8994811218729277e-05,False,False,False
m345,head,18868,9998,-0.37987056374549866,0.6319592595100403,-0.6608688235282898,0.4766092896461487,-0.5210123062133789,0.4373759627342224,18868,-0.011214114431655585,0.0015045922403931823,-0.0015261069463347082,0.00018637859163755786,0.00031084371592382065,False,False,False
m346,head,19852,9996,-0.40674662590026855,0.3974854648113251,-0.5539170503616333,0.46927669644355774,-0.29064568877220154,0.3081405460834503,19852,-0.008959711837580913,-0.000330435010066591,0.009997290236565346,9.361421922024389e-05,2.117232417435341e-05,False,False,False
m347,head,19690,9984,-0.3506164848804474,0.46171048283576965,-0.6149554252624512,0.42850539088249207,-0.2836303114891052,0.3036462962627411,19690,-0.0058683811058445855,0.011621771469757042,0.009573341728054881,0.0001393087956386116,5.885637243569725e-05,False,False,False
m348,head,19782,10000,-0.3010275363922119,0.2950276732444763,-0.44172152876853943,0.42899349331855774,-0.6116256713867188,0.43017488718032837,19782,0.009017556277065884,-0.00960318288886078,-0.0029966220337617187,0.00010269861212068885,1.903673733643376e-05,False,False,False
m349,head,19485,10000,-0.35887375473976135,0.3783918023109436,-0.3735675513744354,0.5621093511581421,-0.5342223644256592,0.4412367343902588,19485,0.004326801114997029,-0.01674178331421943,-0.0001875538430053351,0.00021045885906327192,3.265944438666348e-05,False,False,False
m350,head,19768,9991,-0.49670568108558655,0.49943384528160095,-0.4904937744140625,0.6149883270263672,-0.5127317309379578,0.37959834933280945,19768,6.504733511671528e-05,-0.0016461472347604421,0.0009434973274272997,0.00014426374853018792,0.00020378945297215486,False,False,False
m351,head,19618,9997,-0.4434085488319397,0.4447174668312073,-0.49782928824424744,0.44113850593566895,-0.36457040905952454,0.3789972960948944,19618,-0.008703034260332048,0.004345412090361434,0.006430401550572061,0.00010070044848328065,1.971997175718137e-05,False,False,False
m352,head,19656,9996,-0.5025730133056641,0.4964812099933624,-0.37461090087890625,0.38152116537094116,-0.4984202980995178,0.46855923533439636,19656,-0.005080870876773766,0.006032662094903517,-0.0029810928590527455,0.00014589862314191995,3.294911726092658e-05,False,False,False
m353,head,19517,9762,-0.37507838010787964,0.33627253770828247,-0.41006454825401306,0.4426662027835846,-0.46996790170669556,0.5335416793823242,19517,0.004314579021641319,-0.008551014280658516,-0.002381699887055615,0.00011819649189234075,6.282656332544972e-05,False,False,False
m354,head,19885,9948,-0.4657721519470215,0.5716490149497986,-0.4194309711456299,0.4125538468360901,-0.2634924650192261,0.2859431207180023,19885,-0.009596930078360625,-0.005060549294043853,0.011308548358672092,9.172203545855322e-05,2.2993919381018336e-05,False,False,False
m355,head,19996,10000,-0.463302344083786,0.5574364066123962,-0.4040496349334717,0.348026841878891,-0.28721511363983154,0.2999354898929596,19996,-0.00402171063150606,0.007096634044115164,0.010451209371787255,9.711986693200973e-05,9.53558738819803e-06,False,False,False
m356,head,19996,10000,-0.5092212557792664,0.5246588587760925,-0.3692379891872406,0.381674587726593,-0.48118725419044495,0.4839407205581665,19996,-0.003889590837526894,0.006113866561320128,-0.00033377169777146573,0.00012454697455397494,2.276077543274197e-05,False,False,False
m357,head,19922,9972,-0.4906497895717621,0.6129736304283142,-0.44507870078086853,0.5289982557296753,-0.38962322473526,0.38170018792152405,19922,-0.00443074390970696,-0.002113204434638946,0.005209646718852985,0.00012767534543011772,3.37959385278863e-05,False,False,False
m358,head,19772,9999,-0.49088308215141296,0.5032789707183838,-0.4214037358760834,0.562463104724884,-0.31017088890075684,0.3304751515388489,19772,-0.00251043790937503,-0.007283794104567493,0.009240356409823307,0.00011836600794795281,1.9846612886146107e-05,False,False,False
m359,head,19841,9997,-0.4321390390396118,0.4252830147743225,-0.5293804407119751,0.657314658164978,-0.5761711001396179,0.42945393919944763,19841,-0.004849940958348408,-0.00887018609837211,0.00038170092240471924,0.000127355878570988,8.579786967153901e-05,False,False,False
m360,head,19981,9994,-0.48244717717170715,0.574229896068573,-0.49569761753082275,0.4974934756755829,-0.37161096930503845,0.3830474615097046,19981,-0.003979094461812967,-0.0005893722569629692,0.006065872237807338,0.00012039565868909814,2.4470418014710785e-05,False,False,False
m361,head,19660,9992,-0.4624975919723511,0.6150644421577454,-0.3352481722831726,0.351481556892395,-0.4437604546546936,0.38564711809158325,19660,-0.01016016155252925,0.007949287299397957,-0.0031604583486082305,0.00010118698112295987,0.00010296340654085538,False,False,False
m362,head,19988,10000,-0.530797004699707,0.47641220688819885,-0.36975908279418945,0.38085347414016724,-0.3589547574520111,0.37249085307121277,19988,0.0018888513554811135,0.005327819888577443,0.006747220312997228,0.00017288883268738327,5.770283414691065e-05,False,False,False
m363,head,19597,9999,-0.5239157676696777,0.5698738694190979,-0.46098756790161133,0.4110451936721802,-0.39043283462524414,0.3325858414173126,19597,-0.007064016835404237,0.000602665612596762,0.007807470610167596,0.00012134454246359002,5.46002866847247e-05,False,False,False
m364,head,19589,9992,-0.43585413694381714,0.7601883411407471,-0.35540148615837097,0.48082950711250305,-0.3331795930862427,0.3461674451828003,19589,-0.0014984556045827516,-0.003989941796183889,0.008285652677589987,0.00011260074806634385,2.4702057632927116e-05,False,False,False
m365,head,19996,10000,-0.4625241458415985,0.5493243932723999,-0.3714732825756073,0.40084177255630493,-0.3400512635707855,0.3513113856315613,19996,-0.0038167764567608848,-0.004926171788414322,0.007057173389628713,0.00010402862534124069,1.3740473039031339e-05,False,False,False
m366,head,19967,9995,-0.3945053219795227,0.5986116528511047,-0.22428353130817413,0.4007291793823242,-0.2431451827287674,0.3753178119659424,19967,0.12319730809669421,0.04910423166455648,0.07234702373634704,8.362905866576259e-05,2.5633602702273797e-05,False,False,False
m367,head,19692,10000,-0.39670610427856445,0.6180935502052307,-0.29329606890678406,0.31352004408836365,-0.3267245292663574,0.25530844926834106,19692,-0.01367503105566734,0.010064382065347531,-0.004019562042115236,6.46067855219612e-05,9.251167364781026e-06,False,False,False
